kind,id,id_type,name,parent_id,parent_name,radius_km,H,R,G,B,always_include
asteroid,4827,smallbody,4827 Dares (1988 QE),,,21.385,10.56,200,200,200,
asteroid,4828,smallbody,4828 Misenus (1988 RV),,,22.977,10.48,200,200,200,
asteroid,4832,smallbody,4832 Palinurus (1988 TU1),,,26.029,10.01,200,200,200,
asteroid,4833,smallbody,4833 Meges (1989 AL2),,,40.0825,9.04,200,200,200,
asteroid,4834,smallbody,4834 Thoas (1989 AM2),,,36.1655,9.15,200,200,200,
asteroid,4836,smallbody,4836 Medon (1989 CK1),,,31.6385,9.55,200,200,200,
asteroid,4867,smallbody,4867 Polites (1989 SZ),,,28.6255,9.93,200,200,200,
asteroid,4902,smallbody,4902 Thessandrus (1989 AN2),,,25.6315,9.84,200,200,200,
asteroid,4946,smallbody,4946 Askalaphus (1988 BW1),,,24.1045,10.16,200,200,200,
asteroid,5027,smallbody,5027 Androgeos (1988 BX1),,,29.893,9.77,200,200,200,
asteroid,5028,smallbody,5028 Halaesus (1988 BY1),,,25.385,10.27,200,200,200,
asteroid,5041,smallbody,5041 Theotes (1973 SW1),,,20.9495,10.83,200,200,200,
asteroid,5119,smallbody,5119 Imbrius (1988 RA1),,,24.6255,10.32,200,200,200,
asteroid,5120,smallbody,5120 Bitias (1988 TZ1),,,23.9935,10.37,200,200,200,
asteroid,5126,smallbody,5126 Achaemenides (1989 CH2),,,25.961,10.59,200,200,200,
asteroid,5130,smallbody,5130 Ilioneus (1989 SC7),,,30.3555,9.81,200,200,200,
asteroid,5144,smallbody,5144 Achates (1991 XX),,,40.479,9.18,200,200,200,
asteroid,5209,smallbody,5209 Oloosson (1989 CW1),,,24.0985,10.32,200,200,200,
asteroid,5254,smallbody,5254 Ulysses (1986 VG1),,,38.0735,9.18,200,200,200,
asteroid,5258,smallbody,5258 Rhoeo (1989 AU1),,,26.6375,10.35,200,200,200,
asteroid,5259,smallbody,5259 Epeigeus (1989 BB1),,,22.3705,10.37,200,200,200,
asteroid,5264,smallbody,5264 Telephus (1991 KC),,,34.236,9.46,200,200,200,
asteroid,5283,smallbody,5283 Pyrrhus (1989 BW),,,24.178,9.77,200,200,200,
asteroid,5284,smallbody,5284 Orsilocus (1989 CK2),,,25.0795,10.12,200,200,200,
asteroid,5285,smallbody,5285 Krethon (1989 EO11),,,24.803,10.12,200,200,200,
asteroid,5316,smallbody,5316 Filatov (1982 UB7),,,22.8465,11.79,200,200,200,
asteroid,5603,smallbody,5603 Rausudake (1992 CE),,,22.8385,10.76,200,200,200,
asteroid,5638,smallbody,5638 Deikoon (1988 TA3),,,20.7275,10.56,200,200,200,
asteroid,5648,smallbody,5648 Axius (1990 VU1),,,29.6475,9.81,200,200,200,
asteroid,5652,smallbody,5652 Amphimachus (1992 HS3),,,26.9605,10.21,200,200,200,
asteroid,6002,smallbody,6002 Eetion (1988 RO),,,20.204,10.58,200,200,200,
asteroid,6090,smallbody,6090 Aulis (1989 DJ),,,29.784,9.52,200,200,200,
asteroid,6372,smallbody,6372 Walker (1985 JW1),,,21.0645,11.37,200,200,200,
asteroid,6545,smallbody,6545 Leitus (1986 TR6),,,25.4755,10.2,200,200,200,
asteroid,6984,smallbody,6984 Lewiscarroll (1994 AO),,,24.0265,10.73,200,200,200,
asteroid,7119,smallbody,7119 Hiera (1989 AV2),,,29.575,9.79,200,200,200,
asteroid,7352,smallbody,7352 Hypsenor (1994 CO),,,23.8655,9.98,200,200,200,
asteroid,7543,smallbody,7543 Prylis (1973 SY),,,21.4465,10.66,200,200,200,
asteroid,7641,smallbody,7641 Cteatus (1986 TT6),,,35.9195,9.48,200,200,200,
asteroid,7815,smallbody,7815 Dolon (1987 QN),,,21.258,10.29,200,200,200,
asteroid,8721,smallbody,8721 AMOS (1996 AO3),,,24.955,11.49,200,200,200,
asteroid,9023,smallbody,9023 Mnesthus (1988 RG1),,,24.5755,10.23,200,200,200,
asteroid,9142,smallbody,9142 Rhesus (5191 T-3),,,21.153,10.7,200,200,200,
asteroid,9799,smallbody,9799 Thronium (1996 RJ),,,34.0165,9.64,200,200,200,
asteroid,9857,smallbody,9857 Hecamede (1991 EN),,,24.759,10.33,200,200,200,
asteroid,11252,smallbody,11252 Laertes (1973 SA2),,,20.5465,10.67,200,200,200,
asteroid,11395,smallbody,11395 Iphinous (1998 XN77),,,34.4885,9.94,200,200,200,
asteroid,11397,smallbody,11397 Eriopis (1998 XX93),,,22.7155,10.21,200,200,200,
asteroid,11509,smallbody,11509 Thersilochos (1990 VL6),,,24.98,10.21,200,200,200,
asteroid,11552,smallbody,11552 Boucolion (1993 BD4),,,25.568,10.1,200,200,200,
asteroid,11554,smallbody,11554 Asios (1993 BZ12),,,20.7805,10.49,200,200,200,
asteroid,12126,smallbody,12126 Chersidamas (1999 RM11),,,26.601,10.13,200,200,200,
asteroid,12444,smallbody,12444 Prothoon (1996 GE19),,,31.9175,9.93,200,200,200,
asteroid,12714,smallbody,12714 Alkimos (1991 GX1),,,23.9095,10.26,200,200,200,
asteroid,12929,smallbody,12929 Periboea (1999 TZ1),,,27.0385,10.06,200,200,200,
asteroid,13183,smallbody,13183 (1996 TW),,,20.7415,10.78,200,200,200,
asteroid,14268,smallbody,14268 (2000 AK156),,,28.77,10.54,200,200,200,
asteroid,14690,smallbody,14690 (2000 AR25),,,21.5845,10.61,200,200,200,
asteroid,15436,smallbody,15436 Dexius (1998 VU30),,,43.823,9.11,200,200,200,
asteroid,15440,smallbody,15440 Eioneus (1998 WX4),,,31.2595,9.6,200,200,200,
asteroid,15502,smallbody,15502 Hypeirochus (1999 NV27),,,26.55,10.08,200,200,200,
asteroid,15539,smallbody,15539 (2000 CN3),,,21.104,10.49,200,200,200,
asteroid,15977,smallbody,15977 Pyraechmes (1998 MA11),,,21.765,10.49,200,200,200,
asteroid,16070,smallbody,16070 Charops (1999 RB101),,,31.5955,9.79,200,200,200,
asteroid,16560,smallbody,16560 Daitor (1991 VZ5),,,21.9305,10.74,200,200,200,
asteroid,16974,smallbody,16974 Iphthime (1998 WR21),,,28.6705,9.93,200,200,200,
asteroid,17171,smallbody,17171 (1999 NB38),,,20.473,10.59,200,200,200,
asteroid,17365,smallbody,17365 Thymbraeus (1978 VF11),,,22.452,10.52,200,200,200,
asteroid,17492,smallbody,17492 Hippasos (1991 XG1),,,26.9875,10.04,200,200,200,
asteroid,18046,smallbody,18046 (1999 RN116),,,21.368,10.48,200,200,200,
asteroid,19020,smallbody,19020 (2000 SC6),,,21.3065,10.55,200,200,200,
asteroid,19737,smallbody,19737 (2000 AQ51),,,23.849,13.15,200,200,200,
asteroid,20424,smallbody,20424 (1998 VF30),,,22.902,10.61,200,200,200,
asteroid,20729,smallbody,20729 Opheltius (1999 XS143),,,25.4805,10.49,200,200,200,
asteroid,21601,smallbody,21601 Aias (1998 XO89),,,27.4545,10.0,200,200,200,
asteroid,21900,smallbody,21900 Orus (1999 VQ10),,,25.405,10.03,200,200,200,
asteroid,22149,smallbody,22149 Cinyras (2000 WD49),,,24.095,10.32,200,200,200,
asteroid,23135,smallbody,23135 Pheidas (2000 AN146),,,33.115,10.01,200,200,200,
asteroid,23958,smallbody,23958 Theronice (1998 VD30),,,23.0005,10.18,200,200,200,
asteroid,24451,smallbody,24451 Molion (2000 QS104),,,20.333,10.34,200,200,200,
asteroid,29943,smallbody,29943 (1999 JZ78),,,20.1735,10.97,200,200,200,
asteroid,30705,smallbody,30705 Idaios (3365 T-3),,,22.273,10.46,200,200,200,
asteroid,31342,smallbody,31342 (1998 MU31),,,23.698,10.45,200,200,200,
asteroid,31344,smallbody,31344 Agathon (1998 OM12),,,20.3225,10.97,200,200,200,
asteroid,32496,smallbody,32496 Deiopites (2000 WX182),,,24.0085,10.24,200,200,200,
asteroid,34746,smallbody,34746 Thoon (2001 QE91),,,30.842,9.86,200,200,200,
asteroid,38050,smallbody,38050 Bias (1998 VR38),,,30.8015,9.89,200,200,200,
asteroid,51365,smallbody,51365 (2000 TA42),,,20.303,10.73,200,200,200,
asteroid,76867,smallbody,76867 (2000 YM5),,,21.4245,10.47,200,200,200,
tno,15789,smallbody,15789 (1993 SC),,,164.0,7.09,220,180,220,
tno,20000,smallbody,20000 Varuna (2000 WR106),,,450.0,3.79,220,180,220,
tno,42355,smallbody,42355 Typhon (2002 CR46),,,96.0,7.63,220,180,220,
tno,127546,smallbody,127546 (2002 XU93),,,85.0,8.06,220,180,220,
tno,336756,smallbody,336756 (2010 NV1),,,22.1,10.55,220,180,220,
tno,762135,smallbody,762135 (2010 WG9),,,56.35,8.28,220,180,220,
tno,2010 BK118,smallbody,(2010 BK118),,,23.2,10.3,220,180,220,
centaur,944,smallbody,944 Hidalgo (A920 UB),,,19.0,10.55,210,180,200,
centaur,2060,smallbody,2060 Chiron (1977 UB),,,83.0,5.55,210,180,200,
centaur,5145,smallbody,5145 Pholus (1992 AD),,,95.0,7.07,210,180,200,
centaur,8405,smallbody,8405 Asbolus (1995 GO),,,33.0,9.21,210,180,200,
centaur,10199,smallbody,10199 Chariklo (1997 CU26),,,151.0,6.55,210,180,200,
centaur,31824,smallbody,31824 Elatus (1999 UG5),,,28.5,10.26,210,180,200,
centaur,32532,smallbody,32532 Thereus (2001 PT13),,,43.25,9.17,210,180,200,
centaur,52872,smallbody,52872 Okyrhoe (1998 SG35),,,18.0,10.92,210,180,200,
centaur,54598,smallbody,54598 Bienor (2000 QC243),,,93.75,7.46,210,180,200,
centaur,55576,smallbody,55576 Amycus (2002 GB10),,,50.45,7.5,210,180,200,
centaur,60558,smallbody,60558 Echeclus (2000 EC98),,,29.5,9.2,210,180,200,
centaur,95626,smallbody,95626 (2002 GZ32),,,115.25,7.19,210,180,200,
centaur,120061,smallbody,120061 (2003 CO1),,,41.0,9.08,210,180,200,
centaur,136204,smallbody,136204 (2003 WL7),,,59.0,8.72,210,180,200,
centaur,148975,smallbody,148975 (2001 XA255),,,18.85,10.88,210,180,200,
centaur,248835,smallbody,248835 (2006 SX368),,,39.22,9.42,210,180,200,
centaur,250112,smallbody,250112 (2002 KY14),,,19.45,9.74,210,180,200,
centaur,281371,smallbody,281371 (2008 FC76),,,29.0,9.43,210,180,200,
centaur,309139,smallbody,309139 (2006 XQ51),,,19.55,9.97,210,180,200,
centaur,310071,smallbody,310071 (2010 KR59),,,55.03,7.83,210,180,200,
centaur,328884,smallbody,328884 (2010 LJ109),,,22.1,10.17,210,180,200,
centaur,332685,smallbody,332685 (2009 HH36),,,16.5,10.87,210,180,200,
centaur,342842,smallbody,342842 (2008 YB3),,,33.55,9.46,210,180,200,
centaur,728840,smallbody,728840 (2010 TH),,,34.95,9.4,210,180,200,
centaur,2011 MM4,smallbody,(2011 MM4),,,31.85,9.51,210,180,200,
neo,433,smallbody,433 Eros (A898 PA),,,8.42,10.38,255,220,180,
neo,719,smallbody,719 Albert (A911 TB),,,,15.59,255,220,180,
neo,887,smallbody,887 Alinda (A918 AA),,,2.1,13.81,255,220,180,
neo,1036,smallbody,1036 Ganymed (A924 UB),,,18.8375,9.18,255,220,180,
neo,1221,smallbody,1221 Amor (1932 EA1),,,0.5,17.37,255,220,180,
neo,1566,smallbody,1566 Icarus (1949 MA),,,0.5,16.53,255,220,180,
neo,1580,smallbody,1580 Betulia (1950 KA),,,2.9,14.55,255,220,180,
neo,1620,smallbody,1620 Geographos (1951 RA),,,1.28,15.26,255,220,180,
neo,1627,smallbody,1627 Ivar (1929 SH),,,4.56,12.79,255,220,180,
neo,1685,smallbody,1685 Toro (1948 OA),,,1.7,14.28,255,220,180,
neo,1862,smallbody,1862 Apollo (1932 HA),,,0.75,16.08,255,220,180,
neo,1863,smallbody,1863 Antinous (1948 EA),,,1.05,15.46,255,220,180,
neo,1864,smallbody,1864 Daedalus (1971 FA),,,1.85,14.84,255,220,180,
neo,1865,smallbody,1865 Cerberus (1971 UA),,,0.6,16.78,255,220,180,
neo,1866,smallbody,1866 Sisyphus (1972 XA),,,4.24,12.48,255,220,180,
neo,1916,smallbody,1916 Boreas (1953 RA),,,1.75,14.93,255,220,180,
neo,1917,smallbody,1917 Cuyo (1968 AA),,,2.85,14.38,255,220,180,
neo,1943,smallbody,1943 Anteros (1973 EC),,,1.15,15.7,255,220,180,
neo,1980,smallbody,1980 Tezcatlipoca (1950 LA),,,2.15,13.81,255,220,180,
neo,1981,smallbody,1981 Midas (1973 EA),,,1.7,15.27,255,220,180,
neo,2059,smallbody,2059 Baboquivari (1963 UA),,,,15.98,255,220,180,
neo,2061,smallbody,2061 Anza (1960 UA),,,1.3,16.7,255,220,180,
neo,2062,smallbody,2062 Aten (1976 AA),,,0.55,17.11,255,220,180,
neo,2063,smallbody,2063 Bacchus (1977 HB),,,0.512,17.21,255,220,180,
neo,2100,smallbody,2100 Ra-Shalom (1978 RA),,,1.15,16.24,255,220,180,
neo,2102,smallbody,2102 Tantalus (1975 YA),,,0.8245,16.0,255,220,180,
neo,2201,smallbody,2201 Oljato (1947 XC),,,0.9,15.32,255,220,180,
neo,2202,smallbody,2202 Pele (1972 RA),,,,16.98,255,220,180,
neo,2212,smallbody,2212 Hephaistos (1978 SB),,,2.85,13.49,255,220,180,
neo,2329,smallbody,2329 Orthos (1976 WA),,,,14.58,255,220,180,
neo,2368,smallbody,2368 Beltrovata (1977 RA),,,1.15,15.15,255,220,180,
neo,2608,smallbody,2608 Seneca (1978 DA),,,0.45,17.48,255,220,180,
neo,3102,smallbody,3102 Krok (1981 QA),,,0.8,16.16,255,220,180,
neo,3103,smallbody,3103 Eger (1982 BB),,,0.75,15.3,255,220,180,
neo,3122,smallbody,3122 Florence (1981 ET3),,,2.45,14.08,255,220,180,
neo,3199,smallbody,3199 Nefertiti (1982 RA),,,1.1,14.99,255,220,180,
neo,3200,smallbody,3200 Phaethon (1983 TB),,,3.125,14.39,255,220,180,
neo,3271,smallbody,3271 Ul (1982 RB),,,,16.57,255,220,180,
neo,3288,smallbody,3288 Seleucus (1982 DV),,,1.4,15.34,255,220,180,
neo,3352,smallbody,3352 McAuliffe (1981 CW),,,,15.93,255,220,180,
neo,3360,smallbody,3360 Syrinx (1981 VA),,,0.9,16.04,255,220,180,
neo,3551,smallbody,3551 Verenia (1983 RD),,,0.45,16.72,255,220,180,
neo,3552,smallbody,3552 Don Quixote (1983 SA),,,9.5,13.04,255,220,180,
neo,3553,smallbody,3553 Mera (1985 JA),,,,16.4,255,220,180,
neo,3554,smallbody,3554 Amun (1986 EB),,,1.6705,15.91,255,220,180,
neo,3671,smallbody,3671 Dionysus (1984 KD),,,0.75,16.49,255,220,180,
neo,3691,smallbody,3691 Bede (1982 FT),,,2.15,14.93,255,220,180,
neo,3752,smallbody,3752 Camillo (1985 PA),,,1.153,15.14,255,220,180,
neo,3753,smallbody,3753 Cruithne (1986 TO),,,1.0355,15.42,255,220,180,
neo,3838,smallbody,3838 Epona (1986 WA),,,,15.62,255,220,180,
neo,3908,smallbody,3908 Nyx (1980 PA),,,0.5,17.45,255,220,180,
neo,3988,smallbody,3988 Huma (1986 LA),,,0.35,17.94,255,220,180,
neo,4015,smallbody,4015 Wilson-Harrington (1979 VA),,,2.0,16.19,255,220,180,
neo,4055,smallbody,4055 Magellan (1985 DO2),,,1.245,14.92,255,220,180,
neo,4179,smallbody,4179 Toutatis (1989 AC),,,2.7,15.29,255,220,180,
neo,4183,smallbody,4183 Cuno (1959 LM),,,1.8255,14.16,255,220,180,
neo,4197,smallbody,4197 Morpheus (1982 TA),,,0.9,14.97,255,220,180,
neo,4257,smallbody,4257 Ubasti (1987 QA),,,,15.98,255,220,180,
neo,4341,smallbody,4341 Poseidon (1987 KF),,,1.5885,16.08,255,220,180,
neo,4401,smallbody,4401 Aditi (1985 TB),,,0.9005,16.12,255,220,180,
neo,4450,smallbody,4450 Pan (1987 SY),,,,17.27,255,220,180,
neo,4486,smallbody,4486 Mithra (1987 SB),,,0.9245,15.61,255,220,180,
neo,4487,smallbody,4487 Pocahontas (1987 UA),,,,17.48,255,220,180,
neo,4503,smallbody,4503 Cleobulus (1989 WM),,,,15.82,255,220,180,
neo,4544,smallbody,4544 Xanthus (1989 FB),,,0.65,17.37,255,220,180,
neo,4596,smallbody,4596 (1981 QB),,,,16.45,255,220,180,
neo,4769,smallbody,4769 Castalia (1989 PB),,,0.7,17.4,255,220,180,
neo,4953,smallbody,4953 (1990 MU),,,,14.88,255,220,180,
neo,4954,smallbody,4954 Eric (1990 SQ),,,5.4,12.56,255,220,180,
neo,4957,smallbody,4957 Brucemurray (1990 XJ),,,1.7495,15.05,255,220,180,
neo,5011,smallbody,5011 Ptah (6743 P-L),,,,16.65,255,220,180,
neo,5131,smallbody,5131 (1990 BG),,,,14.83,255,220,180,
neo,5143,smallbody,5143 Heracles (1991 VL),,,2.4215,14.05,255,220,180,
neo,5189,smallbody,5189 (1990 UQ),,,,17.84,255,220,180,
neo,5324,smallbody,5324 Lyapunov (1987 SL),,,,15.35,255,220,180,
neo,5332,smallbody,5332 Davidaguilar (1990 DA),,,1.8,14.96,255,220,180,
neo,5370,smallbody,5370 Taranis (1986 RA),,,1.8,15.23,255,220,180,
neo,5381,smallbody,5381 Sekhmet (1991 JY),,,0.4675,16.72,255,220,180,
neo,5496,smallbody,5496 (1973 NA),,,,16.15,255,220,180,
neo,5587,smallbody,5587 (1990 SB),,,1.785,13.89,255,220,180,
neo,5604,smallbody,5604 (1992 FE),,,0.275,17.38,255,220,180,
neo,5620,smallbody,5620 Jasonwheeler (1990 OA),,,,17.1,255,220,180,
neo,5626,smallbody,5626 Melissabrucker (1991 FE),,,,14.33,255,220,180,
neo,5645,smallbody,5645 (1990 SP),,,0.834,17.23,255,220,180,
neo,5646,smallbody,5646 (1990 TR),,,2.15,15.51,255,220,180,
neo,5653,smallbody,5653 Camarillo (1992 WD5),,,0.7685,16.22,255,220,180,
neo,5660,smallbody,5660 (1974 MA),,,,15.38,255,220,180,
neo,5693,smallbody,5693 (1993 EA),,,,16.78,255,220,180,
neo,5731,smallbody,5731 Zeus (1988 VP4),,,2.6155,15.47,255,220,180,
neo,5751,smallbody,5751 Zao (1992 AC),,,1.15,14.94,255,220,180,
neo,5786,smallbody,5786 Talos (1991 RC),,,,17.14,255,220,180,
neo,5828,smallbody,5828 (1991 AM),,,0.7285,15.96,255,220,180,
neo,5836,smallbody,5836 (1993 MF),,,1.377,14.99,255,220,180,
neo,5863,smallbody,5863 Tara (1983 RB),,,0.6725,15.84,255,220,180,
neo,5869,smallbody,5869 Tanith (1988 VN4),,,,17.22,255,220,180,
neo,5879,smallbody,5879 Almeria (1992 CH1),,,,17.61,255,220,180,
neo,6047,smallbody,6047 (1991 TB1),,,,17.84,255,220,180,
neo,6050,smallbody,6050 Miwablock (1992 AE),,,1.442,14.94,255,220,180,
neo,6053,smallbody,6053 (1993 BW3),,,1.86,15.1,255,220,180,
neo,6063,smallbody,6063 Jason (1984 KB),,,0.7,16.02,255,220,180,
neo,6178,smallbody,6178 (1986 DA),,,1.15,15.71,255,220,180,
neo,6455,smallbody,6455 (1992 HE),,,2.313,14.08,255,220,180,
neo,6456,smallbody,6456 Golombek (1992 OM),,,,16.06,255,220,180,
neo,6569,smallbody,6569 Ondaatje (1993 MO),,,,16.63,255,220,180,
neo,6611,smallbody,6611 (1993 VW),,,0.704,16.82,255,220,180,
neo,7088,smallbody,7088 Ishtar (1992 AA),,,0.649,16.84,255,220,180,
neo,7092,smallbody,7092 Cadmus (1992 LC),,,3.1595,15.12,255,220,180,
neo,7335,smallbody,7335 (1989 JA),,,0.9,17.7,255,220,180,
neo,7341,smallbody,7341 (1991 VK),,,0.491,16.96,255,220,180,
neo,7350,smallbody,7350 (1993 VA),,,0.9605,17.16,255,220,180,
neo,7358,smallbody,7358 Oze (1995 YA3),,,,14.72,255,220,180,
neo,7480,smallbody,7480 Norwan (1994 PC),,,,17.24,255,220,180,
neo,7482,smallbody,7482 (1994 PC1),,,0.526,16.58,255,220,180,
neo,7822,smallbody,7822 (1991 CS),,,0.801,17.34,255,220,180,
neo,7839,smallbody,7839 (1994 ND),,,0.392,17.83,255,220,180,
neo,7888,smallbody,7888 (1993 UC),,,1.149,15.19,255,220,180,
neo,7889,smallbody,7889 (1994 LX),,,0.84,15.24,255,220,180,
neo,7977,smallbody,7977 (1977 QQ5),,,,15.15,255,220,180,
neo,8013,smallbody,8013 Gordonmoore (1990 KA),,,1.15,17.09,255,220,180,
neo,8035,smallbody,8035 (1992 TB),,,,17.12,255,220,180,
neo,8037,smallbody,8037 (1993 HO1),,,,16.63,255,220,180,
neo,8176,smallbody,8176 (1991 WA),,,,17.01,255,220,180,
neo,8201,smallbody,8201 (1994 AH2),,,0.9295,15.94,255,220,180,
neo,8507,smallbody,8507 (1991 CB1),,,,17.21,255,220,180,
neo,8566,smallbody,8566 (1996 EN),,,0.784,16.47,255,220,180,
neo,8567,smallbody,8567 (1996 HW1),,,1.464,15.36,255,220,180,
neo,8709,smallbody,8709 Kadlu (1994 JF1),,,,17.07,255,220,180,
neo,9058,smallbody,9058 (1992 JB),,,,17.81,255,220,180,
neo,9172,smallbody,9172 Abhramu (1989 OB),,,,16.64,255,220,180,
neo,9202,smallbody,9202 (1993 PB),,,0.8085,16.1,255,220,180,
neo,9400,smallbody,9400 (1994 TW1),,,1.849,14.84,255,220,180,
neo,9856,smallbody,9856 (1991 EE),,,0.5,17.1,255,220,180,
neo,9950,smallbody,9950 ESA (1990 VB),,,,16.21,255,220,180,
neo,10115,smallbody,10115 (1992 SK),,,0.469,17.1,255,220,180,
neo,10145,smallbody,10145 (1994 CK1),,,,17.0,255,220,180,
neo,10150,smallbody,10150 (1994 PN),,,,15.45,255,220,180,
neo,10165,smallbody,10165 (1995 BL2),,,0.4145,17.36,255,220,180,
neo,10563,smallbody,10563 Izhdubar (1993 WD),,,,16.94,255,220,180,
neo,10636,smallbody,10636 (1998 QK56),,,0.2665,17.7,255,220,180,
neo,10860,smallbody,10860 (1995 LE),,,,17.02,255,220,180,
neo,11054,smallbody,11054 (1991 FA),,,,17.07,255,220,180,
neo,11066,smallbody,11066 Sigurd (1992 CC1),,,1.052,15.17,255,220,180,
neo,11311,smallbody,11311 Peleus (1993 XN2),,,,15.74,255,220,180,
neo,11398,smallbody,11398 (1998 YP11),,,0.658,16.38,255,220,180,
neo,11405,smallbody,11405 (1999 CV3),,,1.8105,15.22,255,220,180,
neo,12538,smallbody,12538 (1998 OH),,,0.8315,15.96,255,220,180,
neo,12711,smallbody,12711 Tukmit (1991 BB),,,,16.04,255,220,180,
neo,12923,smallbody,12923 Zephyr (1999 GK4),,,1.03,15.8,255,220,180,
neo,13553,smallbody,13553 Masaakikoyama (1992 JE),,,,16.54,255,220,180,
neo,13651,smallbody,13651 (1997 BR),,,0.281,17.89,255,220,180,
neo,15745,smallbody,15745 Yuliya (1991 PM5),,,,17.4,255,220,180,
neo,16064,smallbody,16064 Davidharvey (1999 RH27),,,2.053,16.86,255,220,180,
neo,16657,smallbody,16657 (1993 UB),,,,16.55,255,220,180,
neo,16816,smallbody,16816 (1997 UF9),,,,16.24,255,220,180,
neo,16834,smallbody,16834 (1997 WU22),,,0.935,15.75,255,220,180,
neo,16912,smallbody,16912 Rhiannon (1998 EP8),,,,17.91,255,220,180,
neo,16960,smallbody,16960 (1998 QS52),,,,14.32,255,220,180,
neo,17181,smallbody,17181 (1999 UM3),,,,16.77,255,220,180,
neo,17182,smallbody,17182 (1999 VU),,,1.4425,17.13,255,220,180,
neo,17188,smallbody,17188 (1999 WC2),,,0.9095,16.4,255,220,180,
neo,17274,smallbody,17274 (2000 LC16),,,1.5915,16.87,255,220,180,
neo,17511,smallbody,17511 (1992 QN),,,,17.32,255,220,180,
neo,18106,smallbody,18106 Blume (2000 NX3),,,,17.78,255,220,180,
neo,18109,smallbody,18109 (2000 NG11),,,,17.19,255,220,180,
neo,18172,smallbody,18172 (2000 QL7),,,,15.69,255,220,180,
neo,18736,smallbody,18736 (1998 NU),,,,15.98,255,220,180,
neo,18882,smallbody,18882 (1999 YN4),,,,16.14,255,220,180,
neo,19356,smallbody,19356 (1997 GH3),,,0.455,17.0,255,220,180,
neo,19764,smallbody,19764 (2000 NF5),,,0.786,16.11,255,220,180,
neo,20086,smallbody,20086 (1994 LW),,,,16.68,255,220,180,
neo,20236,smallbody,20236 (1998 BZ7),,,,17.7,255,220,180,
neo,20429,smallbody,20429 (1998 YN1),,,,17.73,255,220,180,
neo,20460,smallbody,20460 Robwhiteley (1999 LO28),,,1.358,15.41,255,220,180,
neo,20790,smallbody,20790 (2000 SE45),,,,16.64,255,220,180,
neo,20826,smallbody,20826 (2000 UV13),,,1.8435,13.85,255,220,180,
neo,21088,smallbody,21088 Chelyabinsk (1992 BL2),,,1.3965,14.36,255,220,180,
neo,21277,smallbody,21277 (1996 TO5),,,,16.18,255,220,180,
neo,21374,smallbody,21374 (1997 WS22),,,,17.45,255,220,180,
neo,22753,smallbody,22753 (1998 WT),,,,17.67,255,220,180,
neo,22771,smallbody,22771 (1999 CU3),,,,16.96,255,220,180,
neo,23183,smallbody,23183 (2000 OY21),,,0.549,16.06,255,220,180,
neo,23187,smallbody,23187 (2000 PN9),,,,16.05,255,220,180,
neo,23548,smallbody,23548 (1994 EF2),,,,17.28,255,220,180,
neo,23714,smallbody,23714 (1998 EC3),,,,16.85,255,220,180,
neo,24443,smallbody,24443 (2000 OG),,,,16.42,255,220,180,
neo,24445,smallbody,24445 (2000 PM8),,,,14.71,255,220,180,
neo,24475,smallbody,24475 (2000 VN2),,,,16.41,255,220,180,
neo,24761,smallbody,24761 Ahau (1993 BW2),,,,17.37,255,220,180,
neo,25330,smallbody,25330 (1999 KV4),,,1.605,16.74,255,220,180,
neo,25916,smallbody,25916 (2001 CP44),,,2.8415,13.77,255,220,180,
neo,26166,smallbody,26166 (1995 QN3),,,,16.79,255,220,180,
neo,26760,smallbody,26760 (2001 KP41),,,2.7,15.5,255,220,180,
neo,27031,smallbody,27031 (1998 RO4),,,,17.89,255,220,180,
neo,27346,smallbody,27346 (2000 DN8),,,0.901,15.88,255,220,180,
neo,29075,smallbody,29075 (1950 DA),,,0.65,17.28,255,220,180,
neo,30825,smallbody,30825 (1990 TG1),,,,14.72,255,220,180,
neo,30997,smallbody,30997 (1995 UO5),,,,17.27,255,220,180,
neo,31210,smallbody,31210 (1998 BX7),,,,16.4,255,220,180,
neo,31221,smallbody,31221 (1998 BP26),,,,17.23,255,220,180,
neo,31345,smallbody,31345 (1998 PG),,,,17.61,255,220,180,
neo,31346,smallbody,31346 (1998 PB1),,,,17.16,255,220,180,
neo,31669,smallbody,31669 (1999 JT6),,,,16.09,255,220,180,
neo,32906,smallbody,32906 (1994 RH),,,,16.04,255,220,180,
neo,34613,smallbody,34613 (2000 UR13),,,,16.1,255,220,180,
neo,35107,smallbody,35107 (1991 VH),,,0.4645,16.87,255,220,180,
neo,35396,smallbody,35396 (1997 XF11),,,0.352,17.01,255,220,180,
neo,36183,smallbody,36183 (1999 TX16),,,1.1695,16.3,255,220,180,
neo,36236,smallbody,36236 (1999 VV),,,,15.95,255,220,180,
neo,36284,smallbody,36284 (2000 DM8),,,,15.04,255,220,180,
neo,37336,smallbody,37336 (2001 RM),,,,15.78,255,220,180,
neo,37655,smallbody,37655 Illapa (1994 PM),,,,17.85,255,220,180,
neo,38086,smallbody,38086 Beowulf (1999 JB),,,0.3215,17.35,255,220,180,
neo,38091,smallbody,38091 (1999 JT3),,,1.2585,16.3,255,220,180,
neo,39557,smallbody,39557 Gielgud (1992 JG),,,,17.03,255,220,180,
neo,39572,smallbody,39572 (1993 DQ1),,,0.777,16.56,255,220,180,
neo,39796,smallbody,39796 (1997 TD),,,1.0655,15.68,255,220,180,
